Volatility 3 Framework 2.28.1

Allocation	Tag	PoolType	NumberOfBytes	Status
0xffffe08e85b78000	MmRe	N/A	0x24000	Allocated
0xffffe08e7db78000	MmSt	N/A	0x33d0	Allocated
0xffffe08e7f7c9000	CM25	N/A	0x1000	Allocated
0xffffe08e7c3ae000	SeSi	N/A	0x14d0	Allocated
0xffffe08e7f307000	CM25	N/A	0x1000	Allocated
0xffffe08e85b3d000	DxgK	N/A	0x4000	Allocated
0xffffe08e805d4000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f2cc000	CM25	N/A	0x1000	Allocated
0xffffe08e7f78e000	CM25	N/A	0x1000	Allocated
0xffffe08e81d63000	RvaL	N/A	0x1be0	Allocated
0xffff990ef2e52000	Cont	N/A	0x1000	Allocated
0xffffe08e7f87a000	CM25	N/A	0x2000	Allocated
0xffffe08e7f3b8000	CM25	N/A	0x1000	Allocated
0xffffe08e83157000	CM16	N/A	0x1000	Allocated
0xffffe08e81e4f000	CM16	N/A	0x1000	Allocated
0xffff990ef2e17000	Cont	N/A	0x1000	Allocated
0xffffe08e8311c000	CM16	N/A	0x1000	Allocated
0xffffe08e7f83f000	CM25	N/A	0x1000	Allocated
0xffffe08e7f37d000	CM25	N/A	0x2000	Allocated
0xffffe08e81e14000	CM16	N/A	0x1000	Allocated
0xffff990ef2da1000	Cont	N/A	0x1000	Allocated
0xffffe08e80b0c000	MmRe	N/A	0x13b0	Allocated
0xffff990ef2ddc000	Cont	N/A	0x1000	Allocated
0xffffe08e7f804000	CM25	N/A	0x1000	Allocated
0xffffe08e7f342000	CM25	N/A	0x2000	Allocated
0xffffe08e810ba000	Gpbm	N/A	0x1000	Allocated
0xffff990ef2d66000	Cont	N/A	0x1000	Allocated
0xffffe08e80bf8000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f8f0000	CM25	N/A	0x1000	Allocated
0xffffe08e7f42e000	CM25	N/A	0x3000	Allocated
0xffffe08e831cd000	Wnf	N/A	0x1010	Allocated
0xffffe08e7dc64000	MmSt	N/A	0x21b0	Allocated
0xffffe08e81ec5000	CM16	N/A	0x1000	Allocated
0xffff990ef2d2b000	Cont	N/A	0x1000	Allocated
0xffffe08e7ce1e000	MmRe	N/A	0x1dc0	Allocated
0xffff990ef23a7000	IPrq	N/A	0x5410	Allocated
0xffffe08e7f3f3000	CM25	N/A	0x1000	Allocated
0xffffe08e83192000	CM16	N/A	0x1000	Allocated
0xffffe08e81e8a000	CM16	N/A	0x1000	Allocated
0xffffe08e7dc29000	MmSt	N/A	0x28000	Allocated
0xffff990ef6af0000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f540000	CM25	N/A	0x1000	Allocated
0xffffe08e7f9c7000	CM25	N/A	0x1000	Allocated
0xffff990ef2d51000	Cont	N/A	0x1000	Allocated
0xffffe08e7f505000	CM25	N/A	0x1000	Allocated
0xffff990ef8244000	smRg	N/A	0x8000	Allocated
0xffffe08e7f98c000	CM25	N/A	0x1000	Allocated
0xffffe08e8798c000	CM32	N/A	0x1000	Allocated
0xffffe08e7f4ca000	CM25	N/A	0x1000	Allocated
0xffffe08e7fe4e000	Obtb	N/A	0x1000	Allocated
0xffff990ef2d16000	Cont	N/A	0x1000	Allocated
0xffffe08e83cd9000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f0f4000	CM25	N/A	0x1000	Allocated
0xffffe08e7fa78000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5b6000	CM25	N/A	0x1000	Allocated
0xffffe08e7d92a000	MmSt	N/A	0x1000	Allocated
0xffffe08e816c9000	CM16	N/A	0x1000	Allocated
0xffff990ef2cdb000	Cont	N/A	0x1000	Allocated
0xffff990ef2357000	Nhfs	N/A	0x1200	Allocated
0xffffe08e81207000	PEAU	N/A	0x15b0	Allocated
0xffffe08e7f57b000	CM25	N/A	0x1000	Allocated
0xffffe08e7feff000	Gpbm	N/A	0x1000	Allocated
0xffffe08e87eff000	Ggb	N/A	0x1000	Allocated
0xffffe08e7fa3d000	CM25	N/A	0x1000	Allocated
0xffff990ef2c65000	Cont	N/A	0x1000	Allocated
0xffff990ef2ca0000	Cont	N/A	0x1000	Allocated
0xffffe08e7caa9000	CM29	N/A	0x3000	Allocated
0xffffe08e8168e000	CM16	N/A	0x1000	Allocated
0xffffe08e7fec4000	Obtb	N/A	0x1000	Allocated
0xffffe08e7fa02000	CM25	N/A	0x1000	Allocated
0xffffe08e7d9db000	MmSt	N/A	0x1630	Allocated
0xffffe08e8177a000	CM16	N/A	0x1000	Allocated
0xffff990ef2c2a000	Cont	N/A	0x1000	Allocated
0xffff990ef2768000	WPLg	N/A	0x1000	Allocated
0xffffe08e7f62c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f16a000	CM25	N/A	0x1000	Allocated
0xffffe08e7faee000	CM25	N/A	0x1000	Allocated
0xffff990ef48b6000	Vi15	N/A	0xafc0	Allocated
0xffff990ef2bef000	Cont	N/A	0x1000	Allocated
0xffffe08e808f9000	CM16	N/A	0x1000	Allocated
0xffffe08e8173f000	CM16	N/A	0x1000	Allocated
0xffffe08e7d4de000	MmSt	N/A	0x1aa0	Allocated
0xffffe08e83852000	CM32	N/A	0x1000	Allocated
0xffffe08e7f5f1000	CM25	N/A	0x1000	Allocated
0xffff990ef4d02000	MmAc	N/A	0x1000	Allocated
0xffffe08e7ff75000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f12f000	CM25	N/A	0x1000	Allocated
0xffffe08e81704000	CM16	N/A	0x1000	Allocated
0xffffe08e7cfe1000	Clfs	N/A	0x1000	Allocated
0xffffe08e7d965000	MmSt	N/A	0x9660	Allocated
0xffffe08e7f21b000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb9f000	CM25	N/A	0x3000	Allocated
0xffffe08e7f6dd000	CM25	N/A	0x1000	Allocated
0xffffb0801456e000	ConT	N/A	0x4000	Allocated
0xffffe08e7da51000	MmSt	N/A	0x4e50	Allocated
0xffff990ef4840000	Via1	N/A	0x50e0	Allocated
0xffffe08e80e6c000	Obtb	N/A	0x1000	Allocated
0xffffe08e817f0000	CM16	N/A	0x1000	Allocated
0xffffe08e7fb64000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6a2000	CM25	N/A	0x1000	Allocated
0xffffe08e83dc5000	Gpbm	N/A	0x1000	Allocated
0xffffe08e817b5000	CM16	N/A	0x1000	Allocated
0xffffe08e7fb29000	CM25	N/A	0x1000	Allocated
0xffff990ef2b79000	Cont	N/A	0x1000	Allocated
0xffffe08e7f667000	CM25	N/A	0x1000	Allocated
0xffffe08e83406000	MmRe	N/A	0x6430	Allocated
0xffffe08e7f1a5000	CM25	N/A	0x1000	Allocated
0xffffe08e7c85b000	RvaL	N/A	0x1af0	Allocated
0xffffe08e805fa000	RpcM	N/A	0x1000	Allocated
0xffffe08e7cd1d000	CM29	N/A	0x3000	Allocated
0xffffe08e7f7b4000	CM25	N/A	0x1000	Allocated
0xffff990ef2f64000	Cont	N/A	0x1000	Allocated
0xffff990ef2f9f000	Cont	N/A	0x1000	Allocated
0xffffe08e7db28000	MSum	N/A	0x1000	Allocated
0xffffe08e7f779000	CM25	N/A	0x1000	Allocated
0xffffe08e805bf000	RvaL	N/A	0x2e90	Allocated
0xffff990ef2f29000	Cont	N/A	0x1000	Allocated
0xffffb080160ad000	HalD	N/A	0x1000	Allocated
0xffffe08e7f2b7000	CM25	N/A	0x1000	Allocated
0xffffe08e85169000	MmRe	N/A	0x4cf0	Allocated
0xffff990ef2eee000	Cont	N/A	0x1000	Allocated
0xffffe08e81e3a000	CM16	N/A	0x1000	Allocated
0xffffe08e7dbd9000	MSum	N/A	0x1000	Allocated
0xffffe08e83107000	CM16	N/A	0x1000	Allocated
0xffffe08e81dff000	CM32	N/A	0x1000	Allocated
0xffffe08e89dff000	Obtb	N/A	0x1000	Allocated
0xffffe08e80af7000	CM16	N/A	0x1000	Allocated
0xffff990ef841c000	smSt	N/A	0x1dc0	Allocated
0xffff990ef41bb000	MmAc	N/A	0x1000	Allocated
0xffffe08e8358e000	MmRe	N/A	0x45d0	Allocated
0xffffe08e7f32d000	CM25	N/A	0x1000	Allocated
0xffffe08e81902000	Gpbm	N/A	0x38000	Allocated
0xffff990ef2eb3000	Cont	N/A	0x1000	Allocated
0xffff990eeec52000	EtwB	N/A	0x20000	Allocated
0xffffe08e7f8db000	CM25	N/A	0x1000	Allocated
0xffffe08e7f419000	CM25	N/A	0x1000	Allocated
0xffff990ef4607000	WPLg	N/A	0x10b0	Allocated
0xffffe08e831b8000	CM16	N/A	0x1000	Allocated
0xffffe08e81eb0000	CM16	N/A	0x1000	Allocated
0xffff990ef2e78000	Cont	N/A	0x1000	Allocated
0xffff990ef6755000	MmAc	N/A	0x1000	Allocated
0xffffe08e80ba8000	CM16	N/A	0x1000	Allocated
0xffff990ef8cef000	smSt	N/A	0x1340	Allocated
0xffffe08e7f8a0000	CM25	N/A	0x1000	Allocated
0xffffe08e878a0000	RvaL	N/A	0x2510	Allocated
0xffffe08e873de000	MmRe	N/A	0x4a40	Allocated
0xffffe08e7f3de000	CM25	N/A	0x1000	Allocated
0xffffe08e8317d000	CM16	N/A	0x1000	Allocated
0xffffe08e819b3000	CMCa	N/A	0x3000	Allocated
0xffff990ef2e02000	Cont	N/A	0x1000	Allocated
0xffffe08e81e75000	CM16	N/A	0x1000	Allocated
0xffff990ef2e3d000	Cont	N/A	0x1000	Allocated
0xffffe08e83142000	CM16	N/A	0x1000	Allocated
0xffffe08e83ac6000	Gcac	N/A	0xb000	Allocated
0xffffe08e7f865000	CM25	N/A	0x2000	Allocated
0xffffe08e7d37c000	MmSt	N/A	0x1f90	Allocated
0xffff990ef40cf000	MmAc	N/A	0x1000	Allocated
0xffff990ef2dc7000	Cont	N/A	0x1000	Allocated
0xffffe08e7f951000	CM25	N/A	0x1000	Allocated
0xffffe08e7f48f000	RvaL	N/A	0x1840	Allocated
0xffffe08e7d803000	MmSt	N/A	0xb940	Allocated
0xffffe08e85803000	MmRe	N/A	0xdb10	Allocated
0xffffe08e8a3e8000	MmSt	N/A	0x6110	Allocated
0xffffe08e81f26000	CM16	N/A	0x1000	Allocated
0xffffe08e8075c000	MmRe	N/A	0x13c0	Allocated
0xffff990ef2d8c000	Cont	N/A	0x1000	Allocated
0xffffe08e7f454000	CM25	N/A	0x1000	Allocated
0xffffe08e7f916000	CM25	N/A	0x1000	Allocated
0xffffe08e81eeb000	CM16	N/A	0x1000	Allocated
0xffffe08e80721000	MmRe	N/A	0x1700	Allocated
0xffffe08e7d7c8000	MmSt	N/A	0x1510	Allocated
0xffff990ef2c2e000	Cont	N/A	0x1000	Allocated
0xffffe08e870df000	RvaL	N/A	0x12b0	Allocated
0xffffe08e811f2000	MmRe	N/A	0x2ab0	Allocated
0xffffe08e7feea000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f0a4000	CM25	N/A	0x1000	Allocated
0xffffe08e7fa28000	CM25	N/A	0x1000	Allocated
0xffffe08e7f566000	CM25	N/A	0x1000	Allocated
0xffffe08e7dd9c000	MmSt	N/A	0x4e00	Allocated
0xffffe08e7d8da000	MmSt	N/A	0x4000	Allocated
0xffffe08e81679000	CM16	N/A	0x1000	Allocated
0xffffe08e7ca94000	CM29	N/A	0x3000	Allocated
0xffffe08e7f52b000	CM25	N/A	0x1000	Allocated
0xffff990ef487f000	Via1	N/A	0x50e0	Allocated
0xffffe08e7f9ed000	CM25	N/A	0x1000	Allocated
0xffffe08e8a484000	MmSt	N/A	0xa250	Allocated
0xffff990ef2bf3000	Cont	N/A	0x1000	Allocated
0xffffe08e7ff9b000	Gpbm	N/A	0x1000	Allocated
0xffffe08e8bd3a000	Gcac	N/A	0x6000	Allocated
0xffffe08e7fad9000	CM25	N/A	0x1000	Allocated
0xffffe08e7f617000	CM25	N/A	0x1000	Allocated
0xffffe08e7f155000	CM25	N/A	0x2000	Allocated
0xffffe08e8172a000	CM16	N/A	0x1000	Allocated
0xffffb08014572000	ConT	N/A	0x4000	Allocated
0xffffe08e7de4d000	MmSt	N/A	0x24e0	Allocated
0xffffe08e7f5dc000	CM25	N/A	0x1000	Allocated
0xffffe08e7f11a000	CM25	N/A	0x1000	Allocated
0xffffe08e83cff000	Obtb	N/A	0x1000	Allocated
0xffffe08e7fa9e000	CM25	N/A	0x1000	Allocated
0xffffe08e81bb1000	MmRe	N/A	0x10c0	Allocated
0xffff990ef68e1000	MmAc	N/A	0x1000	Allocated
0xffff990ef2b7d000	Cont	N/A	0x1000	Allocated
0xffff990eee91c000	EtwB	N/A	0x1000	Allocated
0xffffe08e816ef000	CM16	N/A	0x1000	Allocated
0xffffe08e7d950000	MmSt	N/A	0x1000	Allocated
0xffffe08e7fa63000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5a1000	CM25	N/A	0x1000	Allocated
0xffffe08e7ff25000	Gpbm	N/A	0x1000	Allocated
0xffffe08e817db000	CM16	N/A	0x1000	Allocated
0xffffe08e85efe000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f1cb000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb4f000	CM25	N/A	0x1000	Allocated
0xffffe08e7f68d000	CM25	N/A	0x1000	Allocated
0xffff990ef2f8e000	Cont	N/A	0x1000	Allocated
0xffffe08e7fb14000	CM25	N/A	0x1000	Allocated
0xffffe08e7f652000	CM25	N/A	0x1000	Allocated
0xffffe08e80498000	Gcac	N/A	0x2000	Allocated
0xffffe08e7c237000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f190000	CM25	N/A	0x1000	Allocated
0xffffe08e7d9c6000	MmSt	N/A	0x1000	Allocated
0xffffe08e81765000	CM16	N/A	0x1000	Allocated
0xffff990eee830000	MiPm	N/A	0xa270	Allocated
0xffffe08e7f27c000	CM25	N/A	0x1000	Allocated
0xffffe08e8727c000	Gpbm	N/A	0x2650	Allocated
0xffffe08e7f73e000	CM25	N/A	0x1000	Allocated
0xffff990ef425b000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f703000	CM25	N/A	0x1000	Allocated
0xffffe08e7f241000	CM25	N/A	0x1000	Allocated
0xffff990ef71b4000	MmAc	N/A	0x1000	Allocated
0xffff990ef2f53000	Cont	N/A	0x1000	Allocated
0xffff990eeecf2000	EtwB	N/A	0x4000	Allocated
0xffffe08e7fbc5000	CM25	N/A	0x1000	Allocated
0xffff990ef6cf2000	UlTW	N/A	0x3040	Allocated
0xffffe08e81354000	MmRe	N/A	0x8a20	Allocated
0xffffe08e7fb8a000	CM25	N/A	0x1000	Allocated
0xffff990eee7f5000	ExSa	N/A	0x1000	Allocated
0xffffe08e7f6c8000	CM25	N/A	0x1000	Allocated
0xffffe08e7f206000	CM25	N/A	0x1000	Allocated
0xffffe08e83467000	Obtb	N/A	0x1000	Allocated
0xffffe08e85240000	Obtb	N/A	0x1000	Allocated
0xffffe08e80fdf000	CM32	N/A	0x1000	Allocated
0xffffe08e835b4000	MmRe	N/A	0x62e0	Allocated
0xffffe08e7f353000	CM25	N/A	0x2000	Allocated
0xffff990ef2e41000	Cont	N/A	0x1000	Allocated
0xffffe08e7db89000	MmSt	N/A	0x17b0	Allocated
0xffff990ef2e7c000	Cont	N/A	0x1000	Allocated
0xffffe08e8cd43000	ClfI	N/A	0x41000	Allocated
0xffffe08e7d6c7000	MmSt	N/A	0x8aa0	Allocated
0xffffe08e81466000	CM16	N/A	0x1000	Allocated
0xffffe08e7f7da000	CM25	N/A	0x3000	Allocated
0xffffe08e83579000	Clfs	N/A	0x1000	Allocated
0xffff990ef7067000	WPCT	N/A	0x1000	Allocated
0xffff990ef2e06000	Cont	N/A	0x1000	Allocated
0xffffe08e87318000	Gpbm	N/A	0x1900	Allocated
0xffffe08e7f318000	CM25	N/A	0x1000	Allocated
0xffffe08e80f69000	MiRr	N/A	0x1240	Allocated
0xffffe08e7e010000	MmSt	N/A	0x100000	Allocated
0xffffe08e86010000	MmRe	N/A	0xde000	Allocated
0xffffe08e7cd08000	CM29	N/A	0x3000	Allocated
0xffffe08e885e5000	Gpbm	N/A	0x1680	Allocated
0xffffe08e81e9b000	CM16	N/A	0x1000	Allocated
0xffff990ef2dcb000	Cont	N/A	0x1000	Allocated
0xffffe08e7c932000	CM10	N/A	0x12e0	Allocated
0xffffe08e7f88b000	CM25	N/A	0x1000	Allocated
0xffffe08e7f3c9000	CM25	N/A	0x1000	Allocated
0xffffe08e7fd4d000	MiRr	N/A	0x1d000	Allocated
0xffffe08e83168000	CM16	N/A	0x1000	Allocated
0xffffe08e81e60000	CM16	N/A	0x1000	Allocated
0xffffe08e7dbff000	MmSt	N/A	0x1000	Allocated
0xffffe08e7f850000	CM25	N/A	0x1000	Allocated
0xffff990ef455a000	Devi	N/A	0x3460	Allocated
0xffffe08e8312d000	CM16	N/A	0x1000	Allocated
0xffffe08e8738e000	WtdJ	N/A	0x1310	Allocated
0xffffe08e7d702000	MmSt	N/A	0x1d000	Allocated
0xffffe08e81e25000	CM16	N/A	0x1000	Allocated
0xffffe08e7f93c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f47a000	CM25	N/A	0x1000	Allocated
0xffff990ef7478000	ClfC	N/A	0x1620	Allocated
0xffff990ef2d55000	Cont	N/A	0x1000	Allocated
0xffff990ef6af4000	EtwB	N/A	0x1000	Allocated
0xffffe08e836a0000	WtdJ	N/A	0x1310	Allocated
0xffffe08e7f43f000	CM25	N/A	0x1000	Allocated
0xffffe08e831de000	CM16	N/A	0x1000	Allocated
0xffffe08e81ed6000	CM16	N/A	0x1000	Allocated
0xffff990ef2d1a000	Cont	N/A	0x1000	Allocated
0xffffe08e7f404000	CM25	N/A	0x1000	Allocated
0xffffe08e831a3000	CM16	N/A	0x1000	Allocated
0xffffe08e7f8c6000	CM25	N/A	0x1000	Allocated
0xffff990ef4930000	DxgK	N/A	0x4b60	Allocated
0xffffe08e7cf1b000	NtFm	N/A	0x2000	Allocated
0xffff990ef446e000	MmAc	N/A	0x1000	Allocated
0xffffe08e7ca59000	CM29	N/A	0x3000	Allocated
0xffffe08e7d89f000	MmSt	N/A	0x2460	Allocated
0xffffe08e7d3dd000	MmSt	N/A	0x1340	Allocated
0xffffe08e7f9b2000	CM25	N/A	0x1000	Allocated
0xffff990ef2ca4000	Cont	N/A	0x1000	Allocated
0xffffe08e887f8000	Gpbm	N/A	0x1680	Allocated
0xffff990ef27e2000	MmAc	N/A	0x1000	Allocated
0xffff990ef6581000	WPCT	N/A	0x1000	Allocated
0xffffe08e807f8000	Obtb	N/A	0x1000	Allocated
0xffff990ef2cdf000	Cont	N/A	0x1000	Allocated
0xffffe08e7f4f0000	CM25	N/A	0x1000	Allocated
0xffffe08e8328f000	RvaL	N/A	0x1dc0	Allocated
0xffffe08e7d864000	MmSt	N/A	0x17e0	Allocated
0xffff990eeeeca000	EtwB	N/A	0x14000	Allocated
0xffff990ef2c69000	Cont	N/A	0x1000	Allocated
0xffffe08e7f4b5000	CM25	N/A	0x1000	Allocated
0xffff990ef2c8f000	Cont	N/A	0x1000	Allocated
0xffffe08e7f140000	CM25	N/A	0x1000	Allocated
0xffffe08e7d4b4000	MmSt	N/A	0x2790	Allocated
0xffffe08e7de38000	MmSt	N/A	0x2200	Allocated
0xffffe08e81bd7000	Obtb	N/A	0x1000	Allocated
0xffffe08e81715000	CM16	N/A	0x1000	Allocated
0xffffe08e7fa89000	CM25	N/A	0x1000	Allocated
0xffffe08e7f5c7000	CM25	N/A	0x1000	Allocated
0xffffe08e7f105000	CM25	N/A	0x1000	Allocated
0xffffe08e87105000	Gpbm	N/A	0x1e00	Allocated
0xffffe08e8593b000	Obtb	N/A	0x1000	Allocated
0xffffe08e85479000	Ggb	N/A	0x2000	Allocated
0xffffe08e85dfd000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f58c000	CM25	N/A	0x1000	Allocated
0xffffe08e7f0ca000	CM25	N/A	0x4000	Allocated
0xffffe08e7ff10000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7fa4e000	CM25	N/A	0x1000	Allocated
0xffffe08e81b61000	Ggb	N/A	0x2000	Allocated
0xffff990ef2c54000	Cont	N/A	0x1000	Allocated
0xffffe08e7fb3a000	CM25	N/A	0x1000	Allocated
0xffffe08e838d9000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f678000	CM25	N/A	0x1000	Allocated
0xffffe08e83417000	RvaL	N/A	0x49a0	Allocated
0xffffe08e7f1b6000	CM25	N/A	0x1000	Allocated
0xffffe08e7d9ec000	MmSt	N/A	0x1400	Allocated
0xffffe08e8178b000	CM16	N/A	0x1000	Allocated
0xffffe08e8552a000	MmRe	N/A	0x3f40	Allocated
0xffff990eeee7a000	EtwB	N/A	0x14000	Allocated
0xffff990ef2c19000	Cont	N/A	0x1000	Allocated
0xffffe08e81c4d000	MmRe	N/A	0x1570	Allocated
0xffffe08e7faff000	CM25	N/A	0x1000	Allocated
0xffffe08e87aff000	Obtb	N/A	0x1000	Allocated
0xffffe08e7f63d000	CM25	N/A	0x1000	Allocated
0xffffe08e7d9b1000	MmSt	N/A	0x1000	Allocated
0xffff990ef2ba3000	InPa	N/A	0x2000	Allocated
0xffff990ef2bde000	Cont	N/A	0x1000	Allocated
0xffffe08e81750000	CM16	N/A	0x1000	Allocated
0xffff990ef64bb000	MmAc	N/A	0x1000	Allocated
0xffff990ef225a000	Ahci	N/A	0x12000	Allocated
0xffffe08e7fac4000	CM25	N/A	0x1000	Allocated
0xffffe08e7f602000	CM25	N/A	0x2000	Allocated
0xffffe08e7ff86000	Gpbm	N/A	0x1000	Allocated
0xffff990ef2b68000	Cont	N/A	0x1000	Allocated
0xffffe08e7f22c000	CM25	N/A	0x1000	Allocated
0xffffe08e7fbb0000	CM25	N/A	0x1000	Allocated
0xffffe08e7f6ee000	CM25	N/A	0x1000	Allocated
0xffffe08e7df24000	MmSt	N/A	0x10e0	Allocated
0xffffe08e7d5a0000	MmSt	N/A	0x17b0	Allocated
0xffffe08e83914000	Gpbm	N/A	0x2d00	Allocated
0xffffe08e7f6b3000	CM25	N/A	0x2000	Allocated
0xffffe08e7f1f1000	CM25	N/A	0x1000	Allocated
0xffffe08e7fb75000	CM25	N/A	0x1000	Allocated
0xffffe08e7f79f000	CM25	N/A	0x1000	Allocated
0xffffe08e7f2dd000	CM25	N/A	0x4000	Allocated
0xffffe08e85b13000	Obtb	N/A	0x1000	Allocated
0xffffe08e7db13000	MSum	N/A	0x1000	Allocated
0xffffe08e7c349000	ArbA	N/A	0x1000	Allocated
0xffffe08e7f764000	CM25	N/A	0x1000	Allocated
0xffffe08e7f2a2000	CM25	N/A	0x2000	Allocated
0xffff990eeed53000	EtwB	N/A	0x20000	Allocated
0xffffe08e7fbeb000	CM25	N/A	0x1000	Allocated
0xffffe08e7f729000	CM25	N/A	0x1000	Allocated
0xffffe08e7c7d0000	RvaL	N/A	0x1a30	Allocated
0xffff990ef2f79000	Cont	N/A	0x1000	Allocated
0xffff990eee856000	MiZi	N/A	0x1130	Allocated
0xffffe08e7f267000	CM25	N/A	0x1000	Allocated
0xffffe08e7f3b4000	CM25	N/A	0x1000	Allocated
0xffffe08e83153000	CM16	N/A	0x2000	Allocated
0xffff990ef75c5000	EtwB	N/A	0x1000	Allocated
0xffffe08e7fd38000	Obtb	N/A	0x1000	Allocated
0xffff990ef2ea2000	Cont	N/A	0x1000	Allocated
0xffffe08e7f876000	CM25	N/A	0x2000	Allocated
0xffffe08e7dbea000	MmSt	N/A	0x1000	Allocated
0xffff990ef2edd000	Cont	N/A	0x1000	Allocated
0xffffe08e7f83b000	CM25	N/A	0x1000	Allocated
0xffffe08e7f379000	CM25	N/A	0x2000	Allocated
0xffffe08e7fcfd000	Gelc	N/A	0x1000	Allocated
0xffffe08e87cfd000	Obtb	N/A	0x1000	Allocated
0xffffe08e83118000	CM16	N/A	0x1000	Allocated
0xffffe08e8522b000	fpct	N/A	0x2980	Allocated
0xffffe08e81e10000	CM16	N/A	0x1000	Allocated
0xffffe08e7fcc2000	UsIc	N/A	0x1000	Allocated
0xffffe08e81efc000	Obtb	N/A	0x1000	Allocated
0xffffe08e7d7d9000	MmSt	N/A	0x10a0	Allocated
0xffff990ef2e2c000	Cont	N/A	0x1000	Allocated
0xffff990ef6bcb000	LLDP	N/A	0x15f0	Allocated
0xffffe08e7f8ec000	CM25	N/A	0x1000	Allocated
0xffffe08e8368b000	CMCa	N/A	0x3000	Allocated
0xffffe08e7f42a000	CM25	N/A	0x4000	Allocated
0xffffe08e831c9000	CM16	N/A	0x1000	Allocated
0xffffe08e81ec1000	CM16	N/A	0x1000	Allocated
0xffffe08e8107b000	MiRr	N/A	0x38a0	Allocated
0xffff990eee6ce000	FxLg	N/A	0x1000	Allocated
0xffffe08e7dc60000	MmSt	N/A	0x21a0	Allocated
0xffffe08e819ff000	Obtb	N/A	0x1000	Allocated
0xffffe08e8579e000	Gpbm	N/A	0x1000	Allocated
0xffffe08e7f8b1000	CM25	N/A	0x3000	Allocated
0xffffe08e7f3ef000	CM25	N/A	0x1000	Allocated
0xffffe08e8318e000	CM16	N/A	0x1000	Allocated
0xffff990ef2df1000	Cont	N/A	0x1000	Allocated
0xffffe08e81e86000	CM16	N/A	0x1000	Allocated
0xffffe08e7f4db000	CM25	N/A	0x1000	Allocated
0xffffe08e874db000	CM10	N/A	0x12e0	Allocated
0xffffe08e85c25000	Ggb	N/A	0x2000	Allocated
0xffffe08e7fe5f000	Gpbm	N/A	0x1900	Allocated
0xffffe08e83bfe000	CMBB	N/A	0x1000	Allocated
0xffffe08e7f99d000	CM25	N/A	0x2000	Allocated
0xffff990ef4ec9000	EtwB	N/A	0x10000	Allocated
0xffffe08e8cecb000	MmRe	N/A	0x32000	Allocated
0xffff990ef2db6000	Cont	N/A	0x1000	Allocated
0xffffe08e87962000	MmRe	N/A	0x2440	Allocated
0xffffe08e7f4a0000	CM25	N/A	0x1000	Allocated
0xffffe08e7d814000	MmSt	N/A	0x16a0	Allocated
0xffffe08e81f37000	CM16	N/A	0x1000	Allocated
0xffff990ef2d7b000	Cont	N/A	0x1000	Allocated
0xffffe08e7f927000	CM25	N/A	0x1000	Allocated
0xffffe08e7f465000	CM25	N/A	0x1000	Allocated
0xffff990ef7dac000	smSt	N/A	0x1dc0	Allocated
0xffffe08e8169f000	CM16	N/A	0x1000	Allocated
0xffffe08e7fa13000	CM25	N/A	0x1000	Allocated
0xffff990ef2d05000	Cont	N/A	0x1000	Allocated
0xffffe08e7f551000	CM25	N/A	0x1000	Allocated
0xffffe08e88397000	MmRe	N/A	0x2dd0	Allocated
0xffffe08e8c5f8000	Grgb	N/A	0x8000	Allocated
0xffffe08e7fed5000	Gpbm	N/A	0x1000	Allocated
0xffff990ef2d40000	Cont	N/A	0x1000	Allocated
0xffffe08e7f08f000	CM25	N/A	0x1000	Allocated
0xffffe08e7d8c5000	MmSt	N/A	0x1000	Allocated
0xffffe08e7ca7f000	CM29	N/A	0x3000	Allocated
0xffff990ef2cca000	Cont	N/A	0x1000	Allocated
0xffffe08e7c5bd000	CM16	N/A	0x1000	Allocated
0xffff990ef65a7000	MmAc	N/A	0x1000	Allocated
0xffffe08e7f9d8000	CM25	N/A	0x1000	Allocated
0xffffe08e7f516000	CM25	N/A	0x1000	Allocated
0xffff990ef6120000	MmAc	N/A	0x1000	Allocated
0xffffe08e7d88a000	MmSt	N/A	0x1070	Allocated
0xffffe08e7d3c8000	MmSt	N/A	0x1770	Allocated
0xffffe08e81167000	WtdJ	N/A	0x1310	Allocated
0xffffe08e810fa000	Obtb	N/A	0x1000	Allocated
0xffffe08e7dcdf000	MmSt	N/A	0x1000	Allocated
0xffffe08e7f930000	CM25	N/A	0x1000	Allocated
0xffffe08e7f46e000	CM25	N/A	0x1000	Allocated
