Volatility 3 Framework 2.28.1

PID	Process	SID	Name
96724	svchost.exe	S-1-16-16384	System Mandatory Level
96724	svchost.exe	S-1-1-0	Everyone
96724	svchost.exe	S-1-5-32-545	Users
96724	svchost.exe	S-1-5-6	Service
96724	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
96724	svchost.exe	S-1-5-11	Authenticated Users
96724	svchost.exe	S-1-5-15	This Organization
96724	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
96724	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
96724	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
96724	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
96724	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
96724	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
96724	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
96724	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
96724	svchost.exe	S-1-5-5-0-2090950808	Logon Session
96724	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
99236	svchost.exe	S-1-5-20	NT Authority
99236	svchost.exe	S-1-16-16384	System Mandatory Level
99236	svchost.exe	S-1-1-0	Everyone
99236	svchost.exe	S-1-5-32-545	Users
99236	svchost.exe	S-1-5-6	Service
99236	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
99236	svchost.exe	S-1-5-11	Authenticated Users
99236	svchost.exe	S-1-5-15	This Organization
99236	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
99236	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
99236	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
99236	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
99236	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
99236	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
99236	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
99236	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
99236	svchost.exe	S-1-5-5-0-2136881539	Logon Session
99236	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
99696	svchost.exe	S-1-5-20	NT Authority
99696	svchost.exe	S-1-16-16384	System Mandatory Level
99696	svchost.exe	S-1-1-0	Everyone
99696	svchost.exe	S-1-5-32-545	Users
99696	svchost.exe	S-1-5-6	Service
99696	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
99696	svchost.exe	S-1-5-11	Authenticated Users
99696	svchost.exe	S-1-5-15	This Organization
99696	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
99696	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
99696	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
99696	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
99696	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
99696	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
99696	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
99696	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
99696	svchost.exe	S-1-5-5-0-2164659518	Logon Session
99696	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
102168	svchost.exe	S-1-5-20	NT Authority
102168	svchost.exe	S-1-16-16384	System Mandatory Level
102168	svchost.exe	S-1-1-0	Everyone
102168	svchost.exe	S-1-5-32-545	Users
102168	svchost.exe	S-1-5-6	Service
102168	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
102168	svchost.exe	S-1-5-11	Authenticated Users
102168	svchost.exe	S-1-5-15	This Organization
102168	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
102168	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
102168	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
102168	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
102168	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
102168	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
102168	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
102168	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
102168	svchost.exe	S-1-5-5-0-2205122172	Logon Session
102168	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
102876	svchost.exe	S-1-5-20	NT Authority
102876	svchost.exe	S-1-16-16384	System Mandatory Level
102876	svchost.exe	S-1-1-0	Everyone
102876	svchost.exe	S-1-5-32-545	Users
102876	svchost.exe	S-1-5-6	Service
102876	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
102876	svchost.exe	S-1-5-11	Authenticated Users
102876	svchost.exe	S-1-5-15	This Organization
102876	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
102876	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
102876	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
102876	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
102876	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
102876	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
102876	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
102876	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
102876	svchost.exe	S-1-5-5-0-2237117543	Logon Session
102876	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
104812	svchost.exe	S-1-5-20	NT Authority
104812	svchost.exe	S-1-16-16384	System Mandatory Level
104812	svchost.exe	S-1-1-0	Everyone
104812	svchost.exe	S-1-5-32-545	Users
104812	svchost.exe	S-1-5-6	Service
104812	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
104812	svchost.exe	S-1-5-11	Authenticated Users
104812	svchost.exe	S-1-5-15	This Organization
104812	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
104812	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
104812	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
104812	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
104812	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
104812	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
104812	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
104812	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
104812	svchost.exe	S-1-5-5-0-2281325874	Logon Session
104812	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
105616	svchost.exe	S-1-5-20	NT Authority
105616	svchost.exe	S-1-16-16384	System Mandatory Level
105616	svchost.exe	S-1-1-0	Everyone
105616	svchost.exe	S-1-5-32-545	Users
105616	svchost.exe	S-1-5-6	Service
105616	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
105616	svchost.exe	S-1-5-11	Authenticated Users
105616	svchost.exe	S-1-5-15	This Organization
105616	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
105616	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
105616	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
105616	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
105616	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
105616	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
105616	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
105616	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
105616	svchost.exe	S-1-5-5-0-2331040213	Logon Session
105616	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
109452	svchost.exe	S-1-5-20	NT Authority
109452	svchost.exe	S-1-16-16384	System Mandatory Level
109452	svchost.exe	S-1-1-0	Everyone
109452	svchost.exe	S-1-5-32-545	Users
109452	svchost.exe	S-1-5-6	Service
109452	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
109452	svchost.exe	S-1-5-11	Authenticated Users
109452	svchost.exe	S-1-5-15	This Organization
109452	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
109452	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
109452	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
109452	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
109452	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
109452	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
109452	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
109452	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
109452	svchost.exe	S-1-5-5-0-2374598457	Logon Session
109452	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
109576	svchost.exe	S-1-5-20	NT Authority
109576	svchost.exe	S-1-16-16384	System Mandatory Level
109576	svchost.exe	S-1-1-0	Everyone
109576	svchost.exe	S-1-5-32-545	Users
109576	svchost.exe	S-1-5-6	Service
109576	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
109576	svchost.exe	S-1-5-11	Authenticated Users
109576	svchost.exe	S-1-5-15	This Organization
109576	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
109576	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
109576	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
109576	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
109576	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
109576	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
109576	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
109576	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
109576	svchost.exe	S-1-5-5-0-2400305589	Logon Session
109576	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
112420	svchost.exe	S-1-5-20	NT Authority
112420	svchost.exe	S-1-16-16384	System Mandatory Level
112420	svchost.exe	S-1-1-0	Everyone
112420	svchost.exe	S-1-5-32-545	Users
112420	svchost.exe	S-1-5-6	Service
112420	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
112420	svchost.exe	S-1-5-11	Authenticated Users
112420	svchost.exe	S-1-5-15	This Organization
112420	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
112420	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
112420	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
112420	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
112420	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
112420	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
112420	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
112420	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
112420	svchost.exe	S-1-5-5-0-2439900278	Logon Session
112420	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
114208	svchost.exe	S-1-5-20	NT Authority
114208	svchost.exe	S-1-16-16384	System Mandatory Level
114208	svchost.exe	S-1-1-0	Everyone
114208	svchost.exe	S-1-5-32-545	Users
114208	svchost.exe	S-1-5-6	Service
114208	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
114208	svchost.exe	S-1-5-11	Authenticated Users
114208	svchost.exe	S-1-5-15	This Organization
114208	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
114208	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
114208	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
114208	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
114208	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
114208	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
114208	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
114208	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
114208	svchost.exe	S-1-5-5-0-2490013127	Logon Session
114208	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
114980	svchost.exe	S-1-5-20	NT Authority
114980	svchost.exe	S-1-16-16384	System Mandatory Level
114980	svchost.exe	S-1-1-0	Everyone
114980	svchost.exe	S-1-5-32-545	Users
114980	svchost.exe	S-1-5-6	Service
114980	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
114980	svchost.exe	S-1-5-11	Authenticated Users
114980	svchost.exe	S-1-5-15	This Organization
114980	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
114980	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
114980	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
114980	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
114980	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
114980	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
114980	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
114980	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
114980	svchost.exe	S-1-5-5-0-2516465646	Logon Session
114980	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
114788	svchost.exe	S-1-5-20	NT Authority
114788	svchost.exe	S-1-16-16384	System Mandatory Level
114788	svchost.exe	S-1-1-0	Everyone
114788	svchost.exe	S-1-5-32-545	Users
114788	svchost.exe	S-1-5-6	Service
114788	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
