Volatility 3 Framework 2.28.1

Cache	FileObject	FileName	Result
SharedCacheMap	0xc08eaa90c3f0	Microsoft-Windows-Winlogon%4Operational.evtx	file.0xc08eaa90c3f0.0xc08eaa904d00.SharedCacheMap.Microsoft-Windows-Winlogon%4Operational.evtx.vacb
DataSectionObject	0xc08eaf595080	Microsoft-Windows-CodeIntegrity%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaf595080	Microsoft-Windows-CodeIntegrity%4Operational.evtx	file.0xc08eaf595080.0xc08eaa90ede0.SharedCacheMap.Microsoft-Windows-CodeIntegrity%4Operational.evtx.vacb
DataSectionObject	0xc08eaa936de0	Microsoft-Windows-TaskScheduler%4Maintenance.evtx	file.0xc08eaa936de0.0xc08eaa93f010.DataSectionObject.Microsoft-Windows-TaskScheduler%4Maintenance.evtx.dat
SharedCacheMap	0xc08eaa936de0	Microsoft-Windows-TaskScheduler%4Maintenance.evtx	file.0xc08eaa936de0.0xc08eaa92a010.SharedCacheMap.Microsoft-Windows-TaskScheduler%4Maintenance.evtx.vacb
DataSectionObject	0xc08eaa90a1b0	Microsoft-Windows-Kernel-WHEA%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaa90a1b0	Microsoft-Windows-Kernel-WHEA%4Operational.evtx	file.0xc08eaa90a1b0.0xc08eaa90c870.SharedCacheMap.Microsoft-Windows-Kernel-WHEA%4Operational.evtx.vacb
DataSectionObject	0xc08eaf548a70	Microsoft-Windows-Kernel-WHEA%4Errors.evtx	Error dumping file
SharedCacheMap	0xc08eaf548a70	Microsoft-Windows-Kernel-WHEA%4Errors.evtx	file.0xc08eaf548a70.0xc08eaa9077c0.SharedCacheMap.Microsoft-Windows-Kernel-WHEA%4Errors.evtx.vacb
DataSectionObject	0xc08eac5b2ef0	Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx	Error dumping file
SharedCacheMap	0xc08eac5b2ef0	Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx	file.0xc08eac5b2ef0.0xc08eac66e7f0.SharedCacheMap.Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx.vacb
DataSectionObject	0xc08eaa93fb40	Microsoft-Windows-TaskScheduler%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaa93fb40	Microsoft-Windows-TaskScheduler%4Operational.evtx	file.0xc08eaa93fb40.0xc08eaa933910.SharedCacheMap.Microsoft-Windows-TaskScheduler%4Operational.evtx.vacb
DataSectionObject	0xc08eaa92a540	Microsoft-Windows-Win32k%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaa92a540	Microsoft-Windows-Win32k%4Operational.evtx	file.0xc08eaa92a540.0xc08eaa8fed10.SharedCacheMap.Microsoft-Windows-Win32k%4Operational.evtx.vacb
DataSectionObject	0xc08eae80d700	Microsoft-Windows-Storage-Storport%4Operational.evtx	file.0xc08eae80d700.0xc08eae764440.DataSectionObject.Microsoft-Windows-Storage-Storport%4Operational.evtx.dat
SharedCacheMap	0xc08eae80d700	Microsoft-Windows-Storage-Storport%4Operational.evtx	file.0xc08eae80d700.0xc08eaf2bfde0.SharedCacheMap.Microsoft-Windows-Storage-Storport%4Operational.evtx.vacb
DataSectionObject	0xc08eaa933ef0	Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx	Error dumping file
SharedCacheMap	0xc08eaa933ef0	Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx	file.0xc08eaa933ef0.0xc08eaa956a30.SharedCacheMap.Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx.vacb
DataSectionObject	0xc08eaf2869a0	Microsoft-Windows-GroupPolicy%4Operational.evtx	file.0xc08eaf2869a0.0xc08eaa8c49a0.DataSectionObject.Microsoft-Windows-GroupPolicy%4Operational.evtx.dat
SharedCacheMap	0xc08eaf2869a0	Microsoft-Windows-GroupPolicy%4Operational.evtx	file.0xc08eaf2869a0.0xc08eaa8c4ac0.SharedCacheMap.Microsoft-Windows-GroupPolicy%4Operational.evtx.vacb
DataSectionObject	0xc08eaa954a50	Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaa954a50	Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Operational.evtx	file.0xc08eaa954a50.0xc08eaa953300.SharedCacheMap.Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Operational.evtx.vacb
DataSectionObject	0xc08eaf6087d0	Microsoft-Windows-WFP%4Operational.evtx	file.0xc08eaf6087d0.0xc08eafc61350.DataSectionObject.Microsoft-Windows-WFP%4Operational.evtx.dat
SharedCacheMap	0xc08eaf6087d0	Microsoft-Windows-WFP%4Operational.evtx	file.0xc08eaf6087d0.0xc08ead5068b0.SharedCacheMap.Microsoft-Windows-WFP%4Operational.evtx.vacb
DataSectionObject	0xc08eaaee8ef0	Microsoft-Windows-Fault-Tolerant-Heap%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaaee8ef0	Microsoft-Windows-Fault-Tolerant-Heap%4Operational.evtx	file.0xc08eaaee8ef0.0xc08eaaf5f470.SharedCacheMap.Microsoft-Windows-Fault-Tolerant-Heap%4Operational.evtx.vacb
DataSectionObject	0xc08eae8c7080	Microsoft-Windows-HotspotAuth%4Operational.evtx	file.0xc08eae8c7080.0xc08eae8b7710.DataSectionObject.Microsoft-Windows-HotspotAuth%4Operational.evtx.dat
SharedCacheMap	0xc08eae8c7080	Microsoft-Windows-HotspotAuth%4Operational.evtx	file.0xc08eae8c7080.0xc08eae8b7830.SharedCacheMap.Microsoft-Windows-HotspotAuth%4Operational.evtx.vacb
DataSectionObject	0xc08eb05b1970	Microsoft-Windows-Bits-Client%4Operational.evtx	file.0xc08eb05b1970.0xc08eae86a590.DataSectionObject.Microsoft-Windows-Bits-Client%4Operational.evtx.dat
SharedCacheMap	0xc08eb05b1970	Microsoft-Windows-Bits-Client%4Operational.evtx	file.0xc08eb05b1970.0xc08eb01cab70.SharedCacheMap.Microsoft-Windows-Bits-Client%4Operational.evtx.vacb
DataSectionObject	0xc08eb05e9bf0	Microsoft-Windows-Security-Audit-Configuration-Client%4Operational.evtx	file.0xc08eb05e9bf0.0xc08eb0c56b50.DataSectionObject.Microsoft-Windows-Security-Audit-Configuration-Client%4Operational.evtx.dat
SharedCacheMap	0xc08eb05e9bf0	Microsoft-Windows-Security-Audit-Configuration-Client%4Operational.evtx	file.0xc08eb05e9bf0.0xc08eb015f4d0.SharedCacheMap.Microsoft-Windows-Security-Audit-Configuration-Client%4Operational.evtx.vacb
DataSectionObject	0xc08eb02afc00	Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eb02afc00	Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	file.0xc08eb02afc00.0xc08eac99f560.SharedCacheMap.Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx.vacb
DataSectionObject	0xc08eb09fe7b0	user32.dll.mui	Error dumping file
DataSectionObject	0xc08ead5bba40	Microsoft-Windows-RestartManager%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08ead5bba40	Microsoft-Windows-RestartManager%4Operational.evtx	file.0xc08ead5bba40.0xc08eab061c70.SharedCacheMap.Microsoft-Windows-RestartManager%4Operational.evtx.vacb
DataSectionObject	0xc08eae8c08f0	Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx	file.0xc08eae8c08f0.0xc08eae8b3400.DataSectionObject.Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx.dat
SharedCacheMap	0xc08eae8c08f0	Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx	file.0xc08eae8c08f0.0xc08eae8c6290.SharedCacheMap.Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx.vacb
DataSectionObject	0xc08eae8af950	Microsoft-Windows-NCSI%4Operational.evtx	file.0xc08eae8af950.0xc08eae8b8460.DataSectionObject.Microsoft-Windows-NCSI%4Operational.evtx.dat
SharedCacheMap	0xc08eae8af950	Microsoft-Windows-NCSI%4Operational.evtx	file.0xc08eae8af950.0xc08eae8b8580.SharedCacheMap.Microsoft-Windows-NCSI%4Operational.evtx.vacb
DataSectionObject	0xc08eaae16910	Microsoft-Windows-Crypto-DPAPI%4BackUpKeySvc.evtx	Error dumping file
SharedCacheMap	0xc08eaae16910	Microsoft-Windows-Crypto-DPAPI%4BackUpKeySvc.evtx	file.0xc08eaae16910.0xc08eadb2c010.SharedCacheMap.Microsoft-Windows-Crypto-DPAPI%4BackUpKeySvc.evtx.vacb
DataSectionObject	0xc08eae8ca600	Microsoft-Windows-WinINet-Config%4ProxyConfigChanged.evtx	file.0xc08eae8ca600.0xc08eae8d26b0.DataSectionObject.Microsoft-Windows-WinINet-Config%4ProxyConfigChanged.evtx.dat
SharedCacheMap	0xc08eae8ca600	Microsoft-Windows-WinINet-Config%4ProxyConfigChanged.evtx	file.0xc08eae8ca600.0xc08eae8d27d0.SharedCacheMap.Microsoft-Windows-WinINet-Config%4ProxyConfigChanged.evtx.vacb
DataSectionObject	0xc08eac3d7860	Microsoft-Windows-AppxPackaging%4Operational.evtx	file.0xc08eac3d7860.0xc08ead2d1cf0.DataSectionObject.Microsoft-Windows-AppxPackaging%4Operational.evtx.dat
SharedCacheMap	0xc08eac3d7860	Microsoft-Windows-AppxPackaging%4Operational.evtx	file.0xc08eac3d7860.0xc08eaad6fde0.SharedCacheMap.Microsoft-Windows-AppxPackaging%4Operational.evtx.vacb
DataSectionObject	0xc08ead512710	Microsoft-Windows-Storage-ClassPnP%4Operational.evtx	file.0xc08ead512710.0xc08eb061a8d0.DataSectionObject.Microsoft-Windows-Storage-ClassPnP%4Operational.evtx.dat
SharedCacheMap	0xc08ead512710	Microsoft-Windows-Storage-ClassPnP%4Operational.evtx	file.0xc08ead512710.0xc08eae7257d0.SharedCacheMap.Microsoft-Windows-Storage-ClassPnP%4Operational.evtx.vacb
DataSectionObject	0xc08eafbf39a0	Setup.evtx	file.0xc08eafbf39a0.0xc08eaf84f400.DataSectionObject.Setup.evtx.dat
SharedCacheMap	0xc08eafbf39a0	Setup.evtx	file.0xc08eafbf39a0.0xc08eafc19550.SharedCacheMap.Setup.evtx.vacb
DataSectionObject	0xc08eaf770ef0	Microsoft-Windows-SmbClient%4Security.evtx	Error dumping file
SharedCacheMap	0xc08eaf770ef0	Microsoft-Windows-SmbClient%4Security.evtx	file.0xc08eaf770ef0.0xc08eaf773210.SharedCacheMap.Microsoft-Windows-SmbClient%4Security.evtx.vacb
DataSectionObject	0xc08eaf775ca0	Microsoft-Windows-SMBServer%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaf775ca0	Microsoft-Windows-SMBServer%4Operational.evtx	file.0xc08eaf775ca0.0xc08eaf779920.SharedCacheMap.Microsoft-Windows-SMBServer%4Operational.evtx.vacb
DataSectionObject	0xc08eaf7046d0	Microsoft-Windows-Dhcpv6-Client%4Admin.evtx	Error dumping file
SharedCacheMap	0xc08eaf7046d0	Microsoft-Windows-Dhcpv6-Client%4Admin.evtx	file.0xc08eaf7046d0.0xc08eaf76ab70.SharedCacheMap.Microsoft-Windows-Dhcpv6-Client%4Admin.evtx.vacb
DataSectionObject	0xc08eaf74a950	Microsoft-Windows-SmbClient%4Connectivity.evtx	Error dumping file
SharedCacheMap	0xc08eaf74a950	Microsoft-Windows-SmbClient%4Connectivity.evtx	file.0xc08eaf74a950.0xc08eaf76e740.SharedCacheMap.Microsoft-Windows-SmbClient%4Connectivity.evtx.vacb
DataSectionObject	0xc08eaf774700	Microsoft-Windows-SMBClient%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaf774700	Microsoft-Windows-SMBClient%4Operational.evtx	file.0xc08eaf774700.0xc08eaf76c010.SharedCacheMap.Microsoft-Windows-SMBClient%4Operational.evtx.vacb
DataSectionObject	0xc08eaf750180	Microsoft-Windows-SmbClient%4Audit.evtx	Error dumping file
SharedCacheMap	0xc08eaf750180	Microsoft-Windows-SmbClient%4Audit.evtx	file.0xc08eaf750180.0xc08eaf770810.SharedCacheMap.Microsoft-Windows-SmbClient%4Audit.evtx.vacb
DataSectionObject	0xc08eaf76f080	Microsoft-Windows-SMBServer%4Security.evtx	Error dumping file
SharedCacheMap	0xc08eaf76f080	Microsoft-Windows-SMBServer%4Security.evtx	file.0xc08eaf76f080.0xc08eaf77cc70.SharedCacheMap.Microsoft-Windows-SMBServer%4Security.evtx.vacb
DataSectionObject	0xc08eaf782560	Microsoft-Windows-DeviceSetupManager%4Operational.evtx	file.0xc08eaf782560.0xc08eaf7702d0.DataSectionObject.Microsoft-Windows-DeviceSetupManager%4Operational.evtx.dat
SharedCacheMap	0xc08eaf782560	Microsoft-Windows-DeviceSetupManager%4Operational.evtx	file.0xc08eaf782560.0xc08eaf796c70.SharedCacheMap.Microsoft-Windows-DeviceSetupManager%4Operational.evtx.vacb
DataSectionObject	0xc08eaf763e70	Microsoft-Windows-SMBServer%4Connectivity.evtx	Error dumping file
SharedCacheMap	0xc08eaf763e70	Microsoft-Windows-SMBServer%4Connectivity.evtx	file.0xc08eaf763e70.0xc08eaf778c20.SharedCacheMap.Microsoft-Windows-SMBServer%4Connectivity.evtx.vacb
DataSectionObject	0xc08eaf769ef0	Microsoft-Windows-SMBServer%4Audit.evtx	Error dumping file
SharedCacheMap	0xc08eaf769ef0	Microsoft-Windows-SMBServer%4Audit.evtx	file.0xc08eaf769ef0.0xc08eaf7782d0.SharedCacheMap.Microsoft-Windows-SMBServer%4Audit.evtx.vacb
DataSectionObject	0xc08eaf780c90	Microsoft-Windows-Containers-Wcifs%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaf780c90	Microsoft-Windows-Containers-Wcifs%4Operational.evtx	file.0xc08eaf780c90.0xc08eaf799010.SharedCacheMap.Microsoft-Windows-Containers-Wcifs%4Operational.evtx.vacb
DataSectionObject	0xc08eaf77fef0	Microsoft-Windows-DeviceSetupManager%4Admin.evtx	file.0xc08eaf77fef0.0xc08eaf705330.DataSectionObject.Microsoft-Windows-DeviceSetupManager%4Admin.evtx.dat
SharedCacheMap	0xc08eaf77fef0	Microsoft-Windows-DeviceSetupManager%4Admin.evtx	file.0xc08eaf77fef0.0xc08eae84d790.SharedCacheMap.Microsoft-Windows-DeviceSetupManager%4Admin.evtx.vacb
DataSectionObject	0xc08eaf7a2d80	Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Admin.evtx	Error dumping file
SharedCacheMap	0xc08eaf7a2d80	Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Admin.evtx	file.0xc08eaf7a2d80.0xc08eaf79ca10.SharedCacheMap.Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Admin.evtx.vacb
DataSectionObject	0xc08eaf7a26d0	Microsoft-Windows-User Device Registration%4Admin.evtx	file.0xc08eaf7a26d0.0xc08eaf79dd70.DataSectionObject.Microsoft-Windows-User Device Registration%4Admin.evtx.dat
SharedCacheMap	0xc08eaf7a26d0	Microsoft-Windows-User Device Registration%4Admin.evtx	file.0xc08eaf7a26d0.0xc08eaf7a8010.SharedCacheMap.Microsoft-Windows-User Device Registration%4Admin.evtx.vacb
DataSectionObject	0xc08eaf7a5b50	Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaf7a5b50	Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Operational.evtx	file.0xc08eaf7a5b50.0xc08eaf7a7c70.SharedCacheMap.Microsoft-Windows-RemoteDesktopServices-RdpCoreTS%4Operational.evtx.vacb
DataSectionObject	0xc08eaf760530	Microsoft-Windows-NetworkProfile%4Operational.evtx	file.0xc08eaf760530.0xc08eaf7a5010.DataSectionObject.Microsoft-Windows-NetworkProfile%4Operational.evtx.dat
SharedCacheMap	0xc08eaf760530	Microsoft-Windows-NetworkProfile%4Operational.evtx	file.0xc08eaf760530.0xc08eaf7abc70.SharedCacheMap.Microsoft-Windows-NetworkProfile%4Operational.evtx.vacb
DataSectionObject	0xc08eaf774570	Microsoft-Windows-User Profile Service%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaf774570	Microsoft-Windows-User Profile Service%4Operational.evtx	file.0xc08eaf774570.0xc08eaf7a99b0.SharedCacheMap.Microsoft-Windows-User Profile Service%4Operational.evtx.vacb
DataSectionObject	0xc08ead899680	Microsoft-Windows-LanguagePackSetup%4Operational.evtx	file.0xc08ead899680.0xc08ead9949f0.DataSectionObject.Microsoft-Windows-LanguagePackSetup%4Operational.evtx.dat
SharedCacheMap	0xc08ead899680	Microsoft-Windows-LanguagePackSetup%4Operational.evtx	file.0xc08ead899680.0xc08eae4ecde0.SharedCacheMap.Microsoft-Windows-LanguagePackSetup%4Operational.evtx.vacb
DataSectionObject	0xc08eaf9fc170	Microsoft-Windows-Wcmsvc%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eaf9fc170	Microsoft-Windows-Wcmsvc%4Operational.evtx	file.0xc08eaf9fc170.0xc08eafa01860.SharedCacheMap.Microsoft-Windows-Wcmsvc%4Operational.evtx.vacb
DataSectionObject	0xc08eae4888b0	Microsoft-Windows-Store%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eae4888b0	Microsoft-Windows-Store%4Operational.evtx	file.0xc08eae4888b0.0xc08eab41c4c0.SharedCacheMap.Microsoft-Windows-Store%4Operational.evtx.vacb
DataSectionObject	0xc08eac674c60	Microsoft-Windows-Storage-Storport%4Health.evtx	file.0xc08eac674c60.0xc08eafe8c830.DataSectionObject.Microsoft-Windows-Storage-Storport%4Health.evtx.dat
SharedCacheMap	0xc08eac674c60	Microsoft-Windows-Storage-Storport%4Health.evtx	file.0xc08eac674c60.0xc08eaf9d9610.SharedCacheMap.Microsoft-Windows-Storage-Storport%4Health.evtx.vacb
DataSectionObject	0xc08eafcceef0	wevtapi.dll.mui	file.0xc08eafcceef0.0xc08eafcec200.DataSectionObject.wevtapi.dll.mui.dat
DataSectionObject	0xc08eafd9ace0	Microsoft-Windows-Forwarding%4Operational.evtx	file.0xc08eafd9ace0.0xc08eaa9483e0.DataSectionObject.Microsoft-Windows-Forwarding%4Operational.evtx.dat
SharedCacheMap	0xc08eafd9ace0	Microsoft-Windows-Forwarding%4Operational.evtx	file.0xc08eafd9ace0.0xc08eafd91780.SharedCacheMap.Microsoft-Windows-Forwarding%4Operational.evtx.vacb
DataSectionObject	0xc08eafd14600	Microsoft-Windows-WinRM%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eafd14600	Microsoft-Windows-WinRM%4Operational.evtx	file.0xc08eafd14600.0xc08eafda4de0.SharedCacheMap.Microsoft-Windows-WinRM%4Operational.evtx.vacb
DataSectionObject	0xc08eaff08850	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eb0176ca0	Microsoft-Windows-HelloForBusiness%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eb0176ca0	Microsoft-Windows-HelloForBusiness%4Operational.evtx	file.0xc08eb0176ca0.0xc08eb0180de0.SharedCacheMap.Microsoft-Windows-HelloForBusiness%4Operational.evtx.vacb
DataSectionObject	0xc08eb01cae10	Microsoft-Windows-UniversalTelemetryClient%4Operational.evtx	file.0xc08eb01cae10.0xc08eb01b3dd0.DataSectionObject.Microsoft-Windows-UniversalTelemetryClient%4Operational.evtx.dat
SharedCacheMap	0xc08eb01cae10	Microsoft-Windows-UniversalTelemetryClient%4Operational.evtx	file.0xc08eb01cae10.0xc08eb01db800.SharedCacheMap.Microsoft-Windows-UniversalTelemetryClient%4Operational.evtx.vacb
DataSectionObject	0xc08eafeeee60	Microsoft-Windows-Diagnosis-DPS%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eafeeee60	Microsoft-Windows-Diagnosis-DPS%4Operational.evtx	file.0xc08eafeeee60.0xc08eb01d9260.SharedCacheMap.Microsoft-Windows-Diagnosis-DPS%4Operational.evtx.vacb
DataSectionObject	0xc08eac4e0e30	Microsoft-Windows-AppXDeploymentServer%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eac4e0e30	Microsoft-Windows-AppXDeploymentServer%4Operational.evtx	file.0xc08eac4e0e30.0xc08eac4c4de0.SharedCacheMap.Microsoft-Windows-AppXDeploymentServer%4Operational.evtx.vacb
DataSectionObject	0xc08eae71adb0	Microsoft-Windows-WMI-Activity%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eae71adb0	Microsoft-Windows-WMI-Activity%4Operational.evtx	file.0xc08eae71adb0.0xc08eb02d2010.SharedCacheMap.Microsoft-Windows-WMI-Activity%4Operational.evtx.vacb
DataSectionObject	0xc08eb054f8e0	Microsoft-Windows-WebAuthN%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eb054f8e0	Microsoft-Windows-WebAuthN%4Operational.evtx	file.0xc08eb054f8e0.0xc08eb052a010.SharedCacheMap.Microsoft-Windows-WebAuthN%4Operational.evtx.vacb
DataSectionObject	0xc08eb05312f0	Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx	Error dumping file
SharedCacheMap	0xc08eb05312f0	Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx	file.0xc08eb05312f0.0xc08eb0533de0.SharedCacheMap.Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx.vacb
DataSectionObject	0xc08eac667ef0	Microsoft-Client-Licensing-Platform%4Admin.evtx	Error dumping file
SharedCacheMap	0xc08eac667ef0	Microsoft-Client-Licensing-Platform%4Admin.evtx	file.0xc08eac667ef0.0xc08eac66b1a0.SharedCacheMap.Microsoft-Client-Licensing-Platform%4Admin.evtx.vacb
DataSectionObject	0xc08eb05935b0	Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eb05935b0	Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx	file.0xc08eb05935b0.0xc08eb059c3d0.SharedCacheMap.Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx.vacb
DataSectionObject	0xc08eb0696330	Microsoft-Windows-Known Folders API Service.evtx	file.0xc08eb0696330.0xc08eb072ee40.DataSectionObject.Microsoft-Windows-Known Folders API Service.evtx.dat
SharedCacheMap	0xc08eb0696330	Microsoft-Windows-Known Folders API Service.evtx	file.0xc08eb0696330.0xc08eb0559010.SharedCacheMap.Microsoft-Windows-Known Folders API Service.evtx.vacb
DataSectionObject	0xc08eb071def0	Microsoft-Windows-WindowsUpdateClient%4Operational.evtx	Error dumping file
SharedCacheMap	0xc08eb071def0	Microsoft-Windows-WindowsUpdateClient%4Operational.evtx	file.0xc08eb071def0.0xc08eb0acd200.SharedCacheMap.Microsoft-Windows-WindowsUpdateClient%4Operational.evtx.vacb
DataSectionObject	0xc08eb0922810	Microsoft-Windows-Time-Service%4Operational.evtx	file.0xc08eb0922810.0xc08eb08d2010.DataSectionObject.Microsoft-Windows-Time-Service%4Operational.evtx.dat
SharedCacheMap	0xc08eb0922810	Microsoft-Windows-Time-Service%4Operational.evtx	file.0xc08eb0922810.0xc08eb0910010.SharedCacheMap.Microsoft-Windows-Time-Service%4Operational.evtx.vacb
DataSectionObject	0xc08eb060f7a0	wevtsvc.dll.mui	Error dumping file
DataSectionObject	0xc08eb09dee70	kernel32.dll.mui	Error dumping file
DataSectionObject	0xc08eb09f0ef0	Microsoft-Windows-PushNotification-Platform%4Operational.evtx	file.0xc08eb09f0ef0.0xc08eb0361c80.DataSectionObject.Microsoft-Windows-PushNotification-Platform%4Operational.evtx.dat
SharedCacheMap	0xc08eb09f0ef0	Microsoft-Windows-PushNotification-Platform%4Operational.evtx	file.0xc08eb09f0ef0.0xc08eaf0fede0.SharedCacheMap.Microsoft-Windows-PushNotification-Platform%4Operational.evtx.vacb
DataSectionObject	0xc08eae68ece0	Microsoft-Windows-PushNotification-Platform%4Admin.evtx	Error dumping file
SharedCacheMap	0xc08eae68ece0	Microsoft-Windows-PushNotification-Platform%4Admin.evtx	file.0xc08eae68ece0.0xc08eadb16700.SharedCacheMap.Microsoft-Windows-PushNotification-Platform%4Admin.evtx.vacb
DataSectionObject	0xc08eb08de080	Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx	file.0xc08eb08de080.0xc08eb077d630.DataSectionObject.Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx.dat
SharedCacheMap	0xc08eb08de080	Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx	file.0xc08eb08de080.0xc08eb077d750.SharedCacheMap.Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx.vacb
DataSectionObject	0xc08eab881ca0	Microsoft-Windows-TZSync%4Operational.evtx	file.0xc08eab881ca0.0xc08eafef6ef0.DataSectionObject.Microsoft-Windows-TZSync%4Operational.evtx.dat
SharedCacheMap	0xc08eab881ca0	Microsoft-Windows-TZSync%4Operational.evtx	file.0xc08eab881ca0.0xc08ead9ec010.SharedCacheMap.Microsoft-Windows-TZSync%4Operational.evtx.vacb
DataSectionObject	0xc08eaab15530	Microsoft-Windows-PowerShell%4Admin.evtx	Error dumping file
SharedCacheMap	0xc08eaab15530	Microsoft-Windows-PowerShell%4Admin.evtx	file.0xc08eaab15530.0xc08eb0beb190.SharedCacheMap.Microsoft-Windows-PowerShell%4Admin.evtx.vacb
DataSectionObject	0xc08eac95b630	Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx	Error dumping file
SharedCacheMap	0xc08eac95b630	Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx	file.0xc08eac95b630.0xc08eac917010.SharedCacheMap.Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx.vacb
DataSectionObject	0xc08eb1f3e360	wscsvc.dll.mui	Error dumping file
